#It			x			f_x
0		0.42827199901244295		0.35281564099640356
1		0.42927199901244295		0.3526791330016659
2		0.43127199901244295		0.3524063875533147
3		0.43527199901244296		0.351861978884151
4		0.44327199901244296		0.3507774909608489
5		0.459271999012443		0.3486258368216854
6		0.491271999012443		0.3443918478860135
7		0.5552719990124431		0.33620140963535955
8		0.6832719990124431		0.32093282396791806
9		0.9392719990124431		0.29486242438654087
10		1.4512719990124432		0.25356115040912464
11		2.475271999012443		0.1778096381665709
12		4.523271999012444		0.06031206075088373
13		8.619271999012444		-0.0389310401687875
14		16.811271999012444		-0.054124331360183395
15		33.19527199901245		-0.0844620437115791
16		65.96327199901245		-0.14513746841437047
17		131.49927199901245		-0.26648831781995325
18		262.5712719990124		-0.5091900166311187
19		524.7152719990124		-0.9945934142534497
20		1049.0032719990124		-1.965400209498112
21		2097.5792719990122		-3.907013799987436
22		4194.731271999012		-7.790240980966084
23		8389.035271999011		-15.55669534292338
24		16777.64327199901		-31.089604066837975
25		33554.85927199901		-62.15542151466717
26		67109.29127199901		-124.28705641032553
27		134218.155271999		-248.55032620164226
28		268435.883271999		-497.07686578427575
29		536871.339271999		-994.1299449495427
30		1073742.251271999		-1988.2361032800768
31		2147484.075271999		-3976.448419941144
32		4294967.7232719995		-7952.873053263281
33		8589935.019272		-15905.722319907554
34		17179869.611272		-31811.4208531961
35		34359738.795272		-63622.81791977319
36		68719477.163272		-127245.61205292735
37		137438953.899272		-254491.20031923568
38		274877907.37127197		-508982.37685185234
39		549755814.315272		-1017964.7299170858
40		1099511628.2032719		-2035929.4360475524
41		2199023255.979272		-4071858.848308486
42		4398046511.531272		-8143717.6728303535
43		8796093022.635273		-16287435.321874091
44		17592186044.843273		-32574870.61996156
45		35184372089.25928		-65149741.21613651
46		70368744178.09128		-130299482.40848638
47		140737488355.75528		-260598964.79318613
48		281474976711.08325		-521197929.5625856
49		562949953421.7393		-1042395859.1013846
50		1125899906843.0513		-2084791718.1789827
51		2251799813685.6753		-4169583436.3341784
52		4503599627370.924		-8339166872.644572
53		9007199254741.42		-16678333745.265358
54		18014398509482.414		-33356667490.506924
55		36028797018964.4		-66713334980.99007
56		72057594037928.38		-133426669961.95636
57		144115188075856.3		-266853339923.8889
58		288230376151712.2		-533706679847.754
59		576460752303424.0		-1067413359695.4844
60		1152921504606847.5		-2134826719390.9448
61		2305843009213694.5		-4269653438781.8657
62		4611686018427388.0		-8539306877563.707
63		9223372036854776.0		-17078613755127.39
64		1.844674407370955e+16		-34157227510254.754
65		3.68934881474191e+16		-68314455020509.484
66		7.37869762948382e+16		-136628910041018.97
67		1.475739525896764e+17		-273257820082037.9
68		2.951479051793528e+17		-546515640164075.75
69		5.902958103587057e+17		-1093031280328151.5
70		1.1805916207174113e+18		-2186062560656303.0
71		2.3611832414348227e+18		-4372125121312606.0
72		4.722366482869645e+18		-8744250242625212.0
73		9.44473296573929e+18		-1.7488500485250424e+16
74		1.888946593147858e+19		-3.497700097050085e+16
75		3.777893186295716e+19		-6.99540019410017e+16
76		7.555786372591432e+19		-1.399080038820034e+17
77		1.5111572745182865e+20		-2.798160077640068e+17
78		3.022314549036573e+20		-5.596320155280136e+17
79		6.044629098073146e+20		-1.1192640310560271e+18
80		1.2089258196146292e+21		-2.2385280621120543e+18
81		2.4178516392292584e+21		-4.4770561242241085e+18
82		4.835703278458517e+21		-8.954112248448217e+18
83		9.671406556917034e+21		-1.7908224496896434e+19
84		1.9342813113834067e+22		-3.581644899379287e+19
85		3.8685626227668134e+22		-7.163289798758574e+19
86		7.737125245533627e+22		-1.4326579597517147e+20
87		1.5474250491067254e+23		-2.8653159195034295e+20
88		3.094850098213451e+23		-5.730631839006859e+20
89		6.189700196426902e+23		-1.1461263678013718e+21
90		1.2379400392853803e+24		-2.2922527356027436e+21
91		2.4758800785707606e+24		-4.584505471205487e+21
92		4.951760157141521e+24		-9.169010942410974e+21
93		9.903520314283042e+24		-1.8338021884821949e+22
94		1.9807040628566085e+25		-3.6676043769643897e+22
95		3.961408125713217e+25		-7.3352087539287794e+22
96		7.922816251426434e+25		-1.4670417507857559e+23
97		1.5845632502852868e+26		-2.9340835015715118e+23
98		3.1691265005705736e+26		-5.8681670031430236e+23
99		6.338253001141147e+26		-1.1736334006286047e+24
100		1.2676506002282294e+27		-2.3472668012572094e+24
101		2.535301200456459e+27		-4.694533602514419e+24
102		5.070602400912918e+27		-9.389067205028838e+24
103		1.0141204801825835e+28		-1.8778134410057675e+25
104		2.028240960365167e+28		-3.755626882011535e+25
105		4.056481920730334e+28		-7.51125376402307e+25
106		8.112963841460668e+28		-1.502250752804614e+26
107		1.6225927682921337e+29		-3.004501505609228e+26
108		3.245185536584267e+29		-6.009003011218456e+26
109		6.490371073168535e+29		-1.2018006022436912e+27
110		1.298074214633707e+30		-2.4036012044873824e+27
111		2.596148429267414e+30		-4.807202408974765e+27
112		5.192296858534828e+30		-9.61440481794953e+27
113		1.0384593717069655e+31		-1.922880963589906e+28
114		2.076918743413931e+31		-3.845761927179812e+28
115		4.153837486827862e+31		-7.691523854359624e+28
116		8.307674973655724e+31		-1.5383047708719248e+29
117		1.661534994731145e+32		-3.0766095417438495e+29
118		3.32306998946229e+32		-6.153219083487699e+29
119		6.64613997892458e+32		-1.2306438166975398e+30
120		1.329227995784916e+33		-2.4612876333950796e+30
121		2.658455991569832e+33		-4.922575266790159e+30
122		5.316911983139664e+33		-9.845150533580319e+30
123		1.0633823966279327e+34		-1.9690301067160637e+31
124		2.1267647932558654e+34		-3.9380602134321274e+31
125		4.253529586511731e+34		-7.876120426864255e+31
126		8.507059173023462e+34		-1.575224085372851e+32
127		1.7014118346046924e+35		-3.150448170745702e+32
128		3.402823669209385e+35		-6.300896341491404e+32
129		6.80564733841877e+35		-1.2601792682982808e+33
130		1.361129467683754e+36		-2.5203585365965615e+33
131		2.722258935367508e+36		-5.040717073193123e+33
132		5.444517870735016e+36		-1.0081434146386246e+34
133		1.088903574147003e+37		-2.0162868292772492e+34
134		2.177807148294006e+37		-4.0325736585544985e+34
135		4.355614296588012e+37		-8.065147317108997e+34
136		8.711228593176025e+37		-1.6130294634217994e+35
137		1.742245718635205e+38		-3.2260589268435988e+35
138		3.48449143727041e+38		-6.4521178536871975e+35
139		6.96898287454082e+38		-1.2904235707374395e+36
140		1.393796574908164e+39		-2.580847141474879e+36
141		2.787593149816328e+39		-5.161694282949758e+36
142		5.575186299632656e+39		-1.0323388565899516e+37
143		1.1150372599265312e+40		-2.0646777131799032e+37
144		2.2300745198530624e+40		-4.1293554263598064e+37
145		4.460149039706125e+40		-8.258710852719613e+37
146		8.92029807941225e+40		-1.6517421705439226e+38
147		1.78405961588245e+41		-3.303484341087845e+38
148		3.5681192317649e+41		-6.60696868217569e+38
149		7.1362384635298e+41		-1.321393736435138e+39
150		1.42724769270596e+42		-2.642787472870276e+39
151		2.85449538541192e+42		-5.285574945740552e+39
152		5.70899077082384e+42		-1.0571149891481104e+40
153		1.141798154164768e+43		-2.114229978296221e+40
154		2.283596308329536e+43		-4.228459956592442e+40
155		4.567192616659072e+43		-8.456919913184884e+40
156		9.134385233318143e+43		-1.6913839826369767e+41
157		1.8268770466636287e+44		-3.3827679652739534e+41
158		3.653754093327257e+44		-6.765535930547907e+41
